cod_evaluation,cod_question,cod_metric,value
8,56be54bdacb8001400a50323,EM,1.0
8,56be54bdacb8001400a50323,F1,1.0
8,56be54bdacb8001400a50323,EM@3,1.0
8,56be54bdacb8001400a50323,F1@3,1.0
8,56be54bdacb8001400a50324,EM,1.0
8,56be54bdacb8001400a50324,F1,1.0
8,56be54bdacb8001400a50324,EM@3,1.0
8,56be54bdacb8001400a50324,F1@3,1.0
8,56be54bdacb8001400a50325,EM,1.0
8,56be54bdacb8001400a50325,F1,1.0
8,56be54bdacb8001400a50325,EM@3,1.0
8,56be54bdacb8001400a50325,F1@3,1.0
8,56be54bdacb8001400a50326,EM,1.0
8,56be54bdacb8001400a50326,F1,1.0
8,56be54bdacb8001400a50326,EM@3,1.0
8,56be54bdacb8001400a50326,F1@3,1.0
8,56beb0f43aeaaa14008c921b,EM,1.0
8,56beb0f43aeaaa14008c921b,F1,1.0
8,56beb0f43aeaaa14008c921b,EM@3,1.0
8,56beb0f43aeaaa14008c921b,F1@3,1.0
8,56beb0f43aeaaa14008c921c,EM,1.0
8,56beb0f43aeaaa14008c921c,F1,1.0
8,56beb0f43aeaaa14008c921c,EM@3,1.0
8,56beb0f43aeaaa14008c921c,F1@3,1.0
8,56beb0f43aeaaa14008c921d,EM,1.0
8,56beb0f43aeaaa14008c921d,F1,1.0
8,56beb0f43aeaaa14008c921d,EM@3,1.0
8,56beb0f43aeaaa14008c921d,F1@3,1.0
8,56beb0f43aeaaa14008c921e,EM,1.0
8,56beb0f43aeaaa14008c921e,F1,1.0
8,56beb0f43aeaaa14008c921e,EM@3,1.0
8,56beb0f43aeaaa14008c921e,F1@3,1.0
8,56beb0f43aeaaa14008c921f,EM,0.0
8,56beb0f43aeaaa14008c921f,F1,0.0
8,56beb0f43aeaaa14008c921f,EM@3,0.0
8,56beb0f43aeaaa14008c921f,F1@3,0.1999999999999999
8,56bf21b43aeaaa14008c9525,EM,1.0
8,56bf21b43aeaaa14008c9525,F1,1.0
8,56bf21b43aeaaa14008c9525,EM@3,1.0
8,56bf21b43aeaaa14008c9525,F1@3,1.0
8,56bf21b43aeaaa14008c9526,EM,0.0
8,56bf21b43aeaaa14008c9526,F1,0.6666666666666666
8,56bf21b43aeaaa14008c9526,EM@3,0.0
8,56bf21b43aeaaa14008c9526,F1@3,0.6666666666666666
8,56bf21b43aeaaa14008c9528,EM,1.0
8,56bf21b43aeaaa14008c9528,F1,1.0
8,56bf21b43aeaaa14008c9528,EM@3,1.0
8,56bf21b43aeaaa14008c9528,F1@3,1.0
8,56bf21b43aeaaa14008c9529,EM,0.0
8,56bf21b43aeaaa14008c9529,F1,0.0
8,56bf21b43aeaaa14008c9529,EM@3,0.0
8,56bf21b43aeaaa14008c9529,F1@3,0.2222222222222222
8,56d6ef6a0d65d21400198260,EM,1.0
8,56d6ef6a0d65d21400198260,F1,1.0
8,56d6ef6a0d65d21400198260,EM@3,1.0
8,56d6ef6a0d65d21400198260,F1@3,1.0
8,56d6ef6a0d65d21400198262,EM,0.0
8,56d6ef6a0d65d21400198262,F1,0.0
8,56d6ef6a0d65d21400198262,EM@3,0.0
8,56d6ef6a0d65d21400198262,F1@3,0.0
8,56d98f0ddc89441400fdb558,EM,1.0
8,56d98f0ddc89441400fdb558,F1,1.0
8,56d98f0ddc89441400fdb558,EM@3,1.0
8,56d98f0ddc89441400fdb558,F1@3,1.0
8,56d98f0ddc89441400fdb559,EM,1.0
8,56d98f0ddc89441400fdb559,F1,1.0
8,56d98f0ddc89441400fdb559,EM@3,1.0
8,56d98f0ddc89441400fdb559,F1@3,1.0
8,56d98f0ddc89441400fdb55a,EM,1.0
8,56d98f0ddc89441400fdb55a,F1,1.0
8,56d98f0ddc89441400fdb55a,EM@3,1.0
8,56d98f0ddc89441400fdb55a,F1@3,1.0
8,56d98f0ddc89441400fdb55b,EM,1.0
8,56d98f0ddc89441400fdb55b,F1,1.0
8,56d98f0ddc89441400fdb55b,EM@3,1.0
8,56d98f0ddc89441400fdb55b,F1@3,1.0
8,56d98f0ddc89441400fdb55c,EM,1.0
8,56d98f0ddc89441400fdb55c,F1,1.0
8,56d98f0ddc89441400fdb55c,EM@3,1.0
8,56d98f0ddc89441400fdb55c,F1@3,1.0
8,56be5523acb8001400a5032c,EM,1.0
8,56be5523acb8001400a5032c,F1,1.0
8,56be5523acb8001400a5032c,EM@3,1.0
8,56be5523acb8001400a5032c,F1@3,1.0
8,56be5523acb8001400a5032d,EM,1.0
8,56be5523acb8001400a5032d,F1,1.0
8,56be5523acb8001400a5032d,EM@3,1.0
8,56be5523acb8001400a5032d,F1@3,1.0
8,56be5523acb8001400a5032e,EM,1.0
8,56be5523acb8001400a5032e,F1,1.0
8,56be5523acb8001400a5032e,EM@3,1.0
8,56be5523acb8001400a5032e,F1@3,1.0
8,56be5523acb8001400a5032f,EM,1.0
8,56be5523acb8001400a5032f,F1,1.0
8,56be5523acb8001400a5032f,EM@3,1.0
8,56be5523acb8001400a5032f,F1@3,1.0
8,56be5523acb8001400a50330,EM,1.0
8,56be5523acb8001400a50330,F1,1.0
8,56be5523acb8001400a50330,EM@3,1.0
8,56be5523acb8001400a50330,F1@3,1.0
8,56beb2153aeaaa14008c9225,EM,1.0
8,56beb2153aeaaa14008c9225,F1,1.0
8,56beb2153aeaaa14008c9225,EM@3,1.0
8,56beb2153aeaaa14008c9225,F1@3,1.0
8,56beb2153aeaaa14008c9226,EM,1.0
8,56beb2153aeaaa14008c9226,F1,1.0
8,56beb2153aeaaa14008c9226,EM@3,1.0
8,56beb2153aeaaa14008c9226,F1@3,1.0
8,56beb2153aeaaa14008c9227,EM,1.0
8,56beb2153aeaaa14008c9227,F1,1.0
8,56beb2153aeaaa14008c9227,EM@3,1.0
8,56beb2153aeaaa14008c9227,F1@3,1.0
8,56beb2153aeaaa14008c9228,EM,0.0
8,56beb2153aeaaa14008c9228,F1,0.6666666666666666
8,56beb2153aeaaa14008c9228,EM@3,1.0
8,56beb2153aeaaa14008c9228,F1@3,1.0
8,56beb2153aeaaa14008c9229,EM,1.0
8,56beb2153aeaaa14008c9229,F1,1.0
8,56beb2153aeaaa14008c9229,EM@3,1.0
8,56beb2153aeaaa14008c9229,F1@3,1.0
8,56bf23363aeaaa14008c952f,EM,1.0
8,56bf23363aeaaa14008c952f,F1,1.0
8,56bf23363aeaaa14008c952f,EM@3,1.0
8,56bf23363aeaaa14008c952f,F1@3,1.0
8,56bf23363aeaaa14008c9530,EM,1.0
8,56bf23363aeaaa14008c9530,F1,1.0
8,56bf23363aeaaa14008c9530,EM@3,1.0
8,56bf23363aeaaa14008c9530,F1@3,1.0
8,56bf23363aeaaa14008c9531,EM,1.0
8,56bf23363aeaaa14008c9531,F1,1.0
8,56bf23363aeaaa14008c9531,EM@3,1.0
8,56bf23363aeaaa14008c9531,F1@3,1.0
8,56bf23363aeaaa14008c9532,EM,1.0
8,56bf23363aeaaa14008c9532,F1,1.0
8,56bf23363aeaaa14008c9532,EM@3,1.0
8,56bf23363aeaaa14008c9532,F1@3,1.0
8,56bf23363aeaaa14008c9533,EM,1.0
8,56bf23363aeaaa14008c9533,F1,1.0
8,56bf23363aeaaa14008c9533,EM@3,1.0
8,56bf23363aeaaa14008c9533,F1@3,1.0
8,56d6f0770d65d21400198268,EM,1.0
8,56d6f0770d65d21400198268,F1,1.0
8,56d6f0770d65d21400198268,EM@3,1.0
8,56d6f0770d65d21400198268,F1@3,1.0
8,56d6f0770d65d21400198269,EM,1.0
8,56d6f0770d65d21400198269,F1,1.0
8,56d6f0770d65d21400198269,EM@3,1.0
8,56d6f0770d65d21400198269,F1@3,1.0
8,56d6f0770d65d2140019826a,EM,1.0
8,56d6f0770d65d2140019826a,F1,1.0
8,56d6f0770d65d2140019826a,EM@3,1.0
8,56d6f0770d65d2140019826a,F1@3,1.0
8,56d6f0770d65d2140019826c,EM,1.0
8,56d6f0770d65d2140019826c,F1,1.0
8,56d6f0770d65d2140019826c,EM@3,1.0
8,56d6f0770d65d2140019826c,F1@3,1.0
8,56d98fbfdc89441400fdb562,EM,1.0
8,56d98fbfdc89441400fdb562,F1,1.0
8,56d98fbfdc89441400fdb562,EM@3,1.0
8,56d98fbfdc89441400fdb562,F1@3,1.0
8,56d98fbfdc89441400fdb563,EM,1.0
8,56d98fbfdc89441400fdb563,F1,1.0
8,56d98fbfdc89441400fdb563,EM@3,1.0
8,56d98fbfdc89441400fdb563,F1@3,1.0
8,56d98fbfdc89441400fdb564,EM,1.0
8,56d98fbfdc89441400fdb564,F1,1.0
8,56d98fbfdc89441400fdb564,EM@3,1.0
8,56d98fbfdc89441400fdb564,F1@3,1.0
8,56d98fbfdc89441400fdb565,EM,1.0
8,56d98fbfdc89441400fdb565,F1,1.0
8,56d98fbfdc89441400fdb565,EM@3,1.0
8,56d98fbfdc89441400fdb565,F1@3,1.0
8,56be572b3aeaaa14008c9052,EM,1.0
8,56be572b3aeaaa14008c9052,F1,1.0
8,56be572b3aeaaa14008c9052,EM@3,1.0
8,56be572b3aeaaa14008c9052,F1@3,1.0
8,56beb2a03aeaaa14008c922f,EM,1.0
8,56beb2a03aeaaa14008c922f,F1,1.0
8,56beb2a03aeaaa14008c922f,EM@3,1.0
8,56beb2a03aeaaa14008c922f,F1@3,1.0
8,56beb2a03aeaaa14008c9230,EM,1.0
8,56beb2a03aeaaa14008c9230,F1,1.0
8,56beb2a03aeaaa14008c9230,EM@3,1.0
8,56beb2a03aeaaa14008c9230,F1@3,1.0
8,56beb2a03aeaaa14008c9231,EM,1.0
8,56beb2a03aeaaa14008c9231,F1,1.0
8,56beb2a03aeaaa14008c9231,EM@3,1.0
8,56beb2a03aeaaa14008c9231,F1@3,1.0
8,56beb2a03aeaaa14008c9232,EM,0.0
8,56beb2a03aeaaa14008c9232,F1,0.0
8,56beb2a03aeaaa14008c9232,EM@3,0.0
8,56beb2a03aeaaa14008c9232,F1@3,0.6666666666666666
8,56beb2a03aeaaa14008c9233,EM,1.0
8,56beb2a03aeaaa14008c9233,F1,1.0
8,56beb2a03aeaaa14008c9233,EM@3,1.0
8,56beb2a03aeaaa14008c9233,F1@3,1.0
8,56bf28c73aeaaa14008c9539,EM,1.0
8,56bf28c73aeaaa14008c9539,F1,1.0
8,56bf28c73aeaaa14008c9539,EM@3,1.0
8,56bf28c73aeaaa14008c9539,F1@3,1.0
8,56bf28c73aeaaa14008c953a,EM,1.0
8,56bf28c73aeaaa14008c953a,F1,1.0
8,56bf28c73aeaaa14008c953a,EM@3,1.0
8,56bf28c73aeaaa14008c953a,F1@3,1.0
8,56bf28c73aeaaa14008c953c,EM,1.0
8,56bf28c73aeaaa14008c953c,F1,1.0
8,56bf28c73aeaaa14008c953c,EM@3,1.0
8,56bf28c73aeaaa14008c953c,F1@3,1.0
8,56bf28c73aeaaa14008c953d,EM,1.0
8,56bf28c73aeaaa14008c953d,F1,1.0
8,56bf28c73aeaaa14008c953d,EM@3,1.0
8,56bf28c73aeaaa14008c953d,F1@3,1.0
8,56d6f1190d65d21400198272,EM,1.0
8,56d6f1190d65d21400198272,F1,1.0
8,56d6f1190d65d21400198272,EM@3,1.0
8,56d6f1190d65d21400198272,F1@3,1.0
8,56d6f1190d65d21400198273,EM,0.0
8,56d6f1190d65d21400198273,F1,0.0
8,56d6f1190d65d21400198273,EM@3,0.0
8,56d6f1190d65d21400198273,F1@3,0.5
8,56d6f1190d65d21400198274,EM,0.0
8,56d6f1190d65d21400198274,F1,0.3636363636363636
8,56d6f1190d65d21400198274,EM@3,0.0
8,56d6f1190d65d21400198274,F1@3,0.5714285714285715
8,56d6f1190d65d21400198275,EM,0.0
8,56d6f1190d65d21400198275,F1,0.3636363636363636
8,56d6f1190d65d21400198275,EM@3,0.0
8,56d6f1190d65d21400198275,F1@3,0.5714285714285715
8,56d6f1190d65d21400198276,EM,1.0
8,56d6f1190d65d21400198276,F1,1.0
8,56d6f1190d65d21400198276,EM@3,1.0
8,56d6f1190d65d21400198276,F1@3,1.0
8,56d99179dc89441400fdb56c,EM,1.0
8,56d99179dc89441400fdb56c,F1,1.0
8,56d99179dc89441400fdb56c,EM@3,1.0
8,56d99179dc89441400fdb56c,F1@3,1.0
8,56d99179dc89441400fdb56d,EM,1.0
8,56d99179dc89441400fdb56d,F1,1.0
8,56d99179dc89441400fdb56d,EM@3,1.0
8,56d99179dc89441400fdb56d,F1@3,1.0
8,56d99179dc89441400fdb570,EM,1.0
8,56d99179dc89441400fdb570,F1,1.0
8,56d99179dc89441400fdb570,EM@3,1.0
8,56d99179dc89441400fdb570,F1@3,1.0
8,56be59683aeaaa14008c9058,EM,1.0
8,56be59683aeaaa14008c9058,F1,1.0
8,56be59683aeaaa14008c9058,EM@3,1.0
8,56be59683aeaaa14008c9058,F1@3,1.0
8,56be59683aeaaa14008c9059,EM,1.0
8,56be59683aeaaa14008c9059,F1,1.0
8,56be59683aeaaa14008c9059,EM@3,1.0
8,56be59683aeaaa14008c9059,F1@3,1.0
8,56be59683aeaaa14008c905a,EM,1.0
8,56be59683aeaaa14008c905a,F1,1.0
8,56be59683aeaaa14008c905a,EM@3,1.0
8,56be59683aeaaa14008c905a,F1@3,1.0
8,56beb3083aeaaa14008c923d,EM,1.0
8,56beb3083aeaaa14008c923d,F1,1.0
8,56beb3083aeaaa14008c923d,EM@3,1.0
8,56beb3083aeaaa14008c923d,F1@3,1.0
8,56beb3083aeaaa14008c923e,EM,1.0
8,56beb3083aeaaa14008c923e,F1,1.0
8,56beb3083aeaaa14008c923e,EM@3,1.0
8,56beb3083aeaaa14008c923e,F1@3,1.0
8,56beb3083aeaaa14008c923f,EM,1.0
8,56beb3083aeaaa14008c923f,F1,1.0
8,56beb3083aeaaa14008c923f,EM@3,1.0
8,56beb3083aeaaa14008c923f,F1@3,1.0
8,56beb3083aeaaa14008c9240,EM,1.0
8,56beb3083aeaaa14008c9240,F1,1.0
8,56beb3083aeaaa14008c9240,EM@3,1.0
8,56beb3083aeaaa14008c9240,F1@3,1.0
8,56beb3083aeaaa14008c9241,EM,1.0
8,56beb3083aeaaa14008c9241,F1,1.0
8,56beb3083aeaaa14008c9241,EM@3,1.0
8,56beb3083aeaaa14008c9241,F1@3,1.0
8,56bf2afe3aeaaa14008c9543,EM,1.0
8,56bf2afe3aeaaa14008c9543,F1,1.0
8,56bf2afe3aeaaa14008c9543,EM@3,1.0
8,56bf2afe3aeaaa14008c9543,F1@3,1.0
8,56bf2afe3aeaaa14008c9544,EM,1.0
8,56bf2afe3aeaaa14008c9544,F1,1.0
8,56bf2afe3aeaaa14008c9544,EM@3,1.0
8,56bf2afe3aeaaa14008c9544,F1@3,1.0
8,56bf2afe3aeaaa14008c9545,EM,1.0
8,56bf2afe3aeaaa14008c9545,F1,1.0
8,56bf2afe3aeaaa14008c9545,EM@3,1.0
8,56bf2afe3aeaaa14008c9545,F1@3,1.0
8,56bf2afe3aeaaa14008c9547,EM,1.0
8,56bf2afe3aeaaa14008c9547,F1,1.0
8,56bf2afe3aeaaa14008c9547,EM@3,1.0
8,56bf2afe3aeaaa14008c9547,F1@3,1.0
8,56d6f2000d65d2140019827c,EM,1.0
8,56d6f2000d65d2140019827c,F1,1.0
8,56d6f2000d65d2140019827c,EM@3,1.0
8,56d6f2000d65d2140019827c,F1@3,1.0
8,56d6f2000d65d2140019827d,EM,1.0
8,56d6f2000d65d2140019827d,F1,1.0
8,56d6f2000d65d2140019827d,EM@3,1.0
8,56d6f2000d65d2140019827d,F1@3,1.0
8,56d6f2000d65d2140019827e,EM,1.0
8,56d6f2000d65d2140019827e,F1,1.0
8,56d6f2000d65d2140019827e,EM@3,1.0
8,56d6f2000d65d2140019827e,F1@3,1.0
8,56d6f2000d65d2140019827f,EM,1.0
8,56d6f2000d65d2140019827f,F1,1.0
8,56d6f2000d65d2140019827f,EM@3,1.0
8,56d6f2000d65d2140019827f,F1@3,1.0
8,56d9943fdc89441400fdb576,EM,1.0
8,56d9943fdc89441400fdb576,F1,1.0
8,56d9943fdc89441400fdb576,EM@3,1.0
8,56d9943fdc89441400fdb576,F1@3,1.0
8,56d9943fdc89441400fdb577,EM,1.0
8,56d9943fdc89441400fdb577,F1,1.0
8,56d9943fdc89441400fdb577,EM@3,1.0
8,56d9943fdc89441400fdb577,F1@3,1.0
8,56d9943fdc89441400fdb578,EM,1.0
8,56d9943fdc89441400fdb578,F1,1.0
8,56d9943fdc89441400fdb578,EM@3,1.0
8,56d9943fdc89441400fdb578,F1@3,1.0
8,56d9943fdc89441400fdb57a,EM,1.0
8,56d9943fdc89441400fdb57a,F1,1.0
8,56d9943fdc89441400fdb57a,EM@3,1.0
8,56d9943fdc89441400fdb57a,F1@3,1.0
8,56beb3a03aeaaa14008c9247,EM,1.0
8,56beb3a03aeaaa14008c9247,F1,1.0
8,56beb3a03aeaaa14008c9247,EM@3,1.0
8,56beb3a03aeaaa14008c9247,F1@3,1.0
8,56beb3a03aeaaa14008c9248,EM,1.0
8,56beb3a03aeaaa14008c9248,F1,1.0
8,56beb3a03aeaaa14008c9248,EM@3,1.0
8,56beb3a03aeaaa14008c9248,F1@3,1.0
8,56beb3a03aeaaa14008c9249,EM,0.0
8,56beb3a03aeaaa14008c9249,F1,0.0
8,56beb3a03aeaaa14008c9249,EM@3,0.0
8,56beb3a03aeaaa14008c9249,F1@3,0.0952380952380952
8,56beb3a03aeaaa14008c924a,EM,1.0
8,56beb3a03aeaaa14008c924a,F1,1.0
8,56beb3a03aeaaa14008c924a,EM@3,1.0
8,56beb3a03aeaaa14008c924a,F1@3,1.0
8,56beb3a03aeaaa14008c924b,EM,1.0
8,56beb3a03aeaaa14008c924b,F1,1.0
8,56beb3a03aeaaa14008c924b,EM@3,1.0
8,56beb3a03aeaaa14008c924b,F1@3,1.0
8,56bf6b303aeaaa14008c960b,EM,1.0
8,56bf6b303aeaaa14008c960b,F1,1.0
8,56bf6b303aeaaa14008c960b,EM@3,1.0
8,56bf6b303aeaaa14008c960b,F1@3,1.0
8,56bf6b303aeaaa14008c960c,EM,1.0
8,56bf6b303aeaaa14008c960c,F1,1.0
8,56bf6b303aeaaa14008c960c,EM@3,1.0
8,56bf6b303aeaaa14008c960c,F1@3,1.0
8,56bf6b303aeaaa14008c960d,EM,1.0
8,56bf6b303aeaaa14008c960d,F1,1.0
8,56bf6b303aeaaa14008c960d,EM@3,1.0
8,56bf6b303aeaaa14008c960d,F1@3,1.0
8,56bf6b303aeaaa14008c960e,EM,0.0
8,56bf6b303aeaaa14008c960e,F1,0.0
8,56bf6b303aeaaa14008c960e,EM@3,0.0
8,56bf6b303aeaaa14008c960e,F1@3,0.0
8,56bf6b303aeaaa14008c960f,EM,1.0
8,56bf6b303aeaaa14008c960f,F1,1.0
8,56bf6b303aeaaa14008c960f,EM@3,1.0
8,56bf6b303aeaaa14008c960f,F1@3,1.0
8,56d6f2960d65d21400198286,EM,1.0
8,56d6f2960d65d21400198286,F1,1.0
8,56d6f2960d65d21400198286,EM@3,1.0
8,56d6f2960d65d21400198286,F1@3,1.0
8,56d6f2960d65d21400198287,EM,1.0
8,56d6f2960d65d21400198287,F1,1.0
8,56d6f2960d65d21400198287,EM@3,1.0
8,56d6f2960d65d21400198287,F1@3,1.0
8,56d6f2960d65d21400198288,EM,1.0
8,56d6f2960d65d21400198288,F1,1.0
8,56d6f2960d65d21400198288,EM@3,1.0
8,56d6f2960d65d21400198288,F1@3,1.0
8,56d6f2960d65d21400198289,EM,1.0
8,56d6f2960d65d21400198289,F1,1.0
8,56d6f2960d65d21400198289,EM@3,1.0
8,56d6f2960d65d21400198289,F1@3,1.0
8,56d6f2960d65d2140019828a,EM,1.0
8,56d6f2960d65d2140019828a,F1,1.0
8,56d6f2960d65d2140019828a,EM@3,1.0
8,56d6f2960d65d2140019828a,F1@3,1.0
8,56d997cddc89441400fdb586,EM,1.0
8,56d997cddc89441400fdb586,F1,1.0
8,56d997cddc89441400fdb586,EM@3,1.0
8,56d997cddc89441400fdb586,F1@3,1.0
8,56d997cddc89441400fdb587,EM,1.0
8,56d997cddc89441400fdb587,F1,1.0
8,56d997cddc89441400fdb587,EM@3,1.0
8,56d997cddc89441400fdb587,F1@3,1.0
8,56d997cddc89441400fdb588,EM,0.0
8,56d997cddc89441400fdb588,F1,0.0
8,56d997cddc89441400fdb588,EM@3,0.0
8,56d997cddc89441400fdb588,F1@3,0.1538461538461538
8,56d997cddc89441400fdb589,EM,1.0
8,56d997cddc89441400fdb589,F1,1.0
8,56d997cddc89441400fdb589,EM@3,1.0
8,56d997cddc89441400fdb589,F1@3,1.0
8,56d997cddc89441400fdb58a,EM,1.0
8,56d997cddc89441400fdb58a,F1,1.0
8,56d997cddc89441400fdb58a,EM@3,1.0
8,56d997cddc89441400fdb58a,F1@3,1.0
8,56beb4343aeaaa14008c925b,EM,1.0
8,56beb4343aeaaa14008c925b,F1,1.0
8,56beb4343aeaaa14008c925b,EM@3,1.0
8,56beb4343aeaaa14008c925b,F1@3,1.0
8,56beb4343aeaaa14008c925c,EM,1.0
8,56beb4343aeaaa14008c925c,F1,1.0
8,56beb4343aeaaa14008c925c,EM@3,1.0
8,56beb4343aeaaa14008c925c,F1@3,1.0
8,56beb4343aeaaa14008c925d,EM,1.0
8,56beb4343aeaaa14008c925d,F1,1.0
8,56beb4343aeaaa14008c925d,EM@3,1.0
8,56beb4343aeaaa14008c925d,F1@3,1.0
8,56beb4343aeaaa14008c925e,EM,0.0
8,56beb4343aeaaa14008c925e,F1,0.0
8,56beb4343aeaaa14008c925e,EM@3,1.0
8,56beb4343aeaaa14008c925e,F1@3,1.0
8,56beb4343aeaaa14008c925f,EM,1.0
8,56beb4343aeaaa14008c925f,F1,1.0
8,56beb4343aeaaa14008c925f,EM@3,1.0
8,56beb4343aeaaa14008c925f,F1@3,1.0
8,56d6f3500d65d21400198290,EM,0.0
8,56d6f3500d65d21400198290,F1,0.0
8,56d6f3500d65d21400198290,EM@3,0.0
8,56d6f3500d65d21400198290,F1@3,0.1333333333333333
8,56d6f3500d65d21400198291,EM,1.0
8,56d6f3500d65d21400198291,F1,1.0
8,56d6f3500d65d21400198291,EM@3,1.0
8,56d6f3500d65d21400198291,F1@3,1.0
8,56d6f3500d65d21400198292,EM,1.0
8,56d6f3500d65d21400198292,F1,1.0
8,56d6f3500d65d21400198292,EM@3,1.0
8,56d6f3500d65d21400198292,F1@3,1.0
8,56d6f3500d65d21400198293,EM,1.0
8,56d6f3500d65d21400198293,F1,1.0
8,56d6f3500d65d21400198293,EM@3,1.0
8,56d6f3500d65d21400198293,F1@3,1.0
8,56d6f3500d65d21400198294,EM,1.0
8,56d6f3500d65d21400198294,F1,1.0
8,56d6f3500d65d21400198294,EM@3,1.0
8,56d6f3500d65d21400198294,F1@3,1.0
8,56d9992fdc89441400fdb59c,EM,0.0
8,56d9992fdc89441400fdb59c,F1,0.0
8,56d9992fdc89441400fdb59c,EM@3,0.0
8,56d9992fdc89441400fdb59c,F1@3,0.1333333333333333
8,56d9992fdc89441400fdb59e,EM,1.0
8,56d9992fdc89441400fdb59e,F1,1.0
8,56d9992fdc89441400fdb59e,EM@3,1.0
8,56d9992fdc89441400fdb59e,F1@3,1.0
8,56d9992fdc89441400fdb59f,EM,0.0
8,56d9992fdc89441400fdb59f,F1,0.0
8,56d9992fdc89441400fdb59f,EM@3,0.0
8,56d9992fdc89441400fdb59f,F1@3,0.0606060606060606
8,56d9992fdc89441400fdb5a0,EM,0.0
8,56d9992fdc89441400fdb5a0,F1,0.0
8,56d9992fdc89441400fdb5a0,EM@3,0.0
8,56d9992fdc89441400fdb5a0,F1@3,0.5
8,56beb4e43aeaaa14008c9265,EM,1.0
8,56beb4e43aeaaa14008c9265,F1,1.0
8,56beb4e43aeaaa14008c9265,EM@3,1.0
8,56beb4e43aeaaa14008c9265,F1@3,1.0
8,56beb4e43aeaaa14008c9266,EM,1.0
8,56beb4e43aeaaa14008c9266,F1,1.0
8,56beb4e43aeaaa14008c9266,EM@3,1.0
8,56beb4e43aeaaa14008c9266,F1@3,1.0
8,56beb4e43aeaaa14008c9267,EM,1.0
8,56beb4e43aeaaa14008c9267,F1,1.0
8,56beb4e43aeaaa14008c9267,EM@3,1.0
8,56beb4e43aeaaa14008c9267,F1@3,1.0
8,56beb4e43aeaaa14008c9268,EM,0.0
8,56beb4e43aeaaa14008c9268,F1,0.0
8,56beb4e43aeaaa14008c9268,EM@3,0.0
8,56beb4e43aeaaa14008c9268,F1@3,0.0
8,56beb4e43aeaaa14008c9269,EM,1.0
8,56beb4e43aeaaa14008c9269,F1,1.0
8,56beb4e43aeaaa14008c9269,EM@3,1.0
8,56beb4e43aeaaa14008c9269,F1@3,1.0
8,56bf301c3aeaaa14008c954d,EM,1.0
8,56bf301c3aeaaa14008c954d,F1,1.0
8,56bf301c3aeaaa14008c954d,EM@3,1.0
8,56bf301c3aeaaa14008c954d,F1@3,1.0
8,56bf301c3aeaaa14008c954e,EM,1.0
8,56bf301c3aeaaa14008c954e,F1,1.0
8,56bf301c3aeaaa14008c954e,EM@3,1.0
8,56bf301c3aeaaa14008c954e,F1@3,1.0
8,56bf301c3aeaaa14008c954f,EM,1.0
8,56bf301c3aeaaa14008c954f,F1,1.0
8,56bf301c3aeaaa14008c954f,EM@3,1.0
8,56bf301c3aeaaa14008c954f,F1@3,1.0
8,56bf301c3aeaaa14008c9550,EM,1.0
8,56bf301c3aeaaa14008c9550,F1,1.0
8,56bf301c3aeaaa14008c9550,EM@3,1.0
8,56bf301c3aeaaa14008c9550,F1@3,1.0
8,56bf301c3aeaaa14008c9551,EM,0.0
8,56bf301c3aeaaa14008c9551,F1,0.7142857142857143
8,56bf301c3aeaaa14008c9551,EM@3,0.0
8,56bf301c3aeaaa14008c9551,F1@3,0.7142857142857143
8,56d6f4030d65d2140019829a,EM,1.0
8,56d6f4030d65d2140019829a,F1,1.0
8,56d6f4030d65d2140019829a,EM@3,1.0
8,56d6f4030d65d2140019829a,F1@3,1.0
8,56d6f4030d65d2140019829b,EM,0.0
8,56d6f4030d65d2140019829b,F1,0.5
8,56d6f4030d65d2140019829b,EM@3,0.0
8,56d6f4030d65d2140019829b,F1@3,0.6666666666666666
8,56d6f4030d65d2140019829c,EM,1.0
8,56d6f4030d65d2140019829c,F1,1.0
8,56d6f4030d65d2140019829c,EM@3,1.0
8,56d6f4030d65d2140019829c,F1@3,1.0
8,56d6f4030d65d2140019829d,EM,1.0
8,56d6f4030d65d2140019829d,F1,1.0
8,56d6f4030d65d2140019829d,EM@3,1.0
8,56d6f4030d65d2140019829d,F1@3,1.0
8,56d6f4030d65d2140019829e,EM,0.0
8,56d6f4030d65d2140019829e,F1,0.0
8,56d6f4030d65d2140019829e,EM@3,0.0
8,56d6f4030d65d2140019829e,F1@3,0.0
8,56d99b7bdc89441400fdb5c8,EM,1.0
8,56d99b7bdc89441400fdb5c8,F1,1.0
8,56d99b7bdc89441400fdb5c8,EM@3,1.0
8,56d99b7bdc89441400fdb5c8,F1@3,1.0
8,56d99b7bdc89441400fdb5c9,EM,1.0
8,56d99b7bdc89441400fdb5c9,F1,1.0
8,56d99b7bdc89441400fdb5c9,EM@3,1.0
8,56d99b7bdc89441400fdb5c9,F1@3,1.0
8,56d99b7bdc89441400fdb5ca,EM,1.0
8,56d99b7bdc89441400fdb5ca,F1,1.0
8,56d99b7bdc89441400fdb5ca,EM@3,1.0
8,56d99b7bdc89441400fdb5ca,F1@3,1.0
8,56d99b7bdc89441400fdb5cb,EM,1.0
8,56d99b7bdc89441400fdb5cb,F1,1.0
8,56d99b7bdc89441400fdb5cb,EM@3,1.0
8,56d99b7bdc89441400fdb5cb,F1@3,1.0
8,56d99b7bdc89441400fdb5cc,EM,1.0
